fecha,origen,destino,precio_min,precio_max,precio_frec,obs,anio,mes,semana
15/06/2016,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,4.8,5,5,,2016,6,3
15/06/2016,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,4.95,4.95,4.95,,2016,6,3
15/06/2016,Jalisco,Sinaloa: Central de Abasto de Culiacán,4.5,4.5,4.5,,2016,6,3
15/06/2016,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,5.3,5.3,5.3,,2016,6,3
15/06/2016,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,7,8,7,,2016,6,3
15/06/2016,México,México: Central de Abasto de Toluca,4.6,4.8,4.8,PRECIO POR TONELADA,2016,6,3
15/06/2016,Michoacán,Michoacán: Mercado de Abasto de Morelia,4.8,5.1,5.1,,2016,6,3
15/06/2016,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,5,7,6,,2016,6,3
15/06/2016,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",5.2,5.5,5.5,,2016,6,3
15/06/2016,Sinaloa,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",7,7.5,7,,2016,6,3
15/06/2016,Sinaloa,Tabasco: Central de Abasto de Villahermosa,5.6,5.6,5.6,,2016,6,3
15/06/2016,Sinaloa,Michoacán: Mercado de Abasto de Morelia,4.7,5.1,5.1,,2016,6,3
15/06/2016,Sinaloa,Guanajuato: Central de Abasto de León,4,5,5,,2016,6,3
15/06/2016,Sinaloa,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",5.5,6,5.5,,2016,6,3
15/06/2016,Sinaloa,Oaxaca: Módulo de Abasto de Oaxaca,5,5.4,5,,2016,6,3
15/06/2016,Sinaloa,Puebla: Central de Abasto de Puebla,4.5,5,5,,2016,6,3
15/06/2016,Sinaloa,Querétaro: Mercado de Abasto de Querétaro,4.7,5,4.9,,2016,6,3
15/06/2016,Sinaloa,México: Central de Abasto de Ecatepec,5.5,5.9,5.5,,2016,6,3
15/06/2016,Sinaloa,"Coahuila: Central de Abasto de La Laguna, Torreón",6.5,6.6,6.5,,2016,6,3
15/06/2016,Sinaloa,DF: Central de Abasto de Iztapalapa DF,5.5,6,5.7,,2016,6,3
15/06/2016,Sinaloa,Durango: Centro de Distribución y Abasto de Gómez Palacio,6,6.2,6.1,,2016,6,3
15/06/2016,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",5.2,6,5.5,,2016,6,3
15/06/2016,Veracruz,Tabasco: Central de Abasto de Villahermosa,4.9,5,4.9,,2016,6,3
15/06/2016,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",7,8,8,Maíz Amarillo,2016,6,3
15/06/2016,Veracruz,Veracruz: Central de Abasto de Minatitlán,5,5.5,5.5,,2016,6,3
15/06/2016,Veracruz,Veracruz: Otros Centros Mayoristas de Xalapa,5,5.5,5.5,,2016,6,3
15/06/2016,Yucatán,Tabasco: Central de Abasto de Villahermosa,4.9,5.2,5,,2016,6,3
15/06/2016,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,5,5,5,,2016,6,3
21/06/2017,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.8,4.8,4.8,,2017,6,3
21/06/2017,Campeche,Tabasco: Central de Abasto de Villahermosa,4.7,4.8,4.8,,2017,6,3
21/06/2017,Campeche,Yucatán: Central de Abasto de Mérida,6,6.5,6,,2017,6,3
21/06/2017,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,6.5,7,6.5,,2017,6,3
21/06/2017,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,6,6,6,COSTAL DE 50 KGS.,2017,6,3
21/06/2017,Durango,"Durango: Central de Abasto ""Francisco Villa""",4.5,6,5.5,,2017,6,3
21/06/2017,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,4.8,5,4.8,,2017,6,3
21/06/2017,Guanajuato,Querétaro: Mercado de Abasto de Querétaro,4.5,4.8,4.5,,2017,6,3
21/06/2017,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,4.6,4.6,4.6,,2017,6,3
21/06/2017,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,5.3,5.3,5.3,,2017,6,3
21/06/2017,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,8,8.5,8.5,,2017,6,3
21/06/2017,Jalisco,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,5,6,5,,2017,6,3
21/06/2017,México,México: Central de Abasto de Toluca,4.8,5,4.8,PRECIO POR TONELADA.,2017,6,3
21/06/2017,Michoacán,Michoacán: Mercado de Abasto de Morelia,4,4.5,4.5,,2017,6,3
21/06/2017,Nuevo León,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",5,7,6,,2017,6,3
21/06/2017,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,5,7,7,,2017,6,3
21/06/2017,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3.5,3.5,3.5,,2017,6,3
21/06/2017,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",5.5,7,6,,2017,6,3
21/06/2017,Sinaloa,Tabasco: Central de Abasto de Villahermosa,5.4,5.4,5.4,,2017,6,3
21/06/2017,Sinaloa,Michoacán: Mercado de Abasto de Morelia,5,5.5,5,,2017,6,3
21/06/2017,Sinaloa,Guanajuato: Central de Abasto de León,5,6,6,,2017,6,3
21/06/2017,Sinaloa,Oaxaca: Módulo de Abasto de Oaxaca,4.5,5.5,5,,2017,6,3
21/06/2017,Sinaloa,Puebla: Central de Abasto de Puebla,5,5.1,5.1,,2017,6,3
21/06/2017,Sinaloa,México: Central de Abasto de Ecatepec,5.5,6,6,,2017,6,3
21/06/2017,Sinaloa,"Coahuila: Central de Abasto de La Laguna, Torreón",5.5,5.6,5.5,,2017,6,3
21/06/2017,Sinaloa,DF: Central de Abasto de Iztapalapa DF,5.9,6.1,6,,2017,6,3
21/06/2017,Sinaloa,Durango: Centro de Distribución y Abasto de Gómez Palacio,5.8,6,5.9,,2017,6,3
21/06/2017,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",5,6,5.2,,2017,6,3
21/06/2017,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",5.4,6,6,,2017,6,3
21/06/2017,Tamaulipas,Tabasco: Central de Abasto de Villahermosa,4.9,4.9,4.9,,2017,6,3
21/06/2017,Veracruz,Tabasco: Central de Abasto de Villahermosa,4.9,4.9,4.9,,2017,6,3
21/06/2017,Veracruz,Veracruz: Central de Abasto de Minatitlán,4.5,5,5,,2017,6,3
21/06/2017,Veracruz,Veracruz: Otros Centros Mayoristas de Xalapa,4.5,5,5,,2017,6,3
21/06/2017,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,4.8,4.8,4.8,,2017,6,3
18/07/2000,Tamaulipas,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2,2,NA,2000,7,3
19/07/2000,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,1.8,2,1.8,NA,2000,7,3
19/07/2000,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,2.2,2.5,2.4,NA,2000,7,3
19/07/2000,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.2,2.3,2.3,NA,2000,7,3
19/07/2000,Distrito Federal,Veracruz: Otros Centros Mayoristas de Xalapa,1.8,1.8,1.8,NA,2000,7,3
19/07/2000,Guanajuato,Querétaro: Mercado de Abasto de Querétaro,1.85,1.9,1.9,NA,2000,7,3
19/07/2000,Importación,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",1.8,2.1,2.1,NA,2000,7,3
19/07/2000,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,2.5,4,3.5,NA,2000,7,3
19/07/2000,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.6,1.7,1.7,NA,2000,7,3
19/07/2000,México,México: Central de Abasto de Ecatepec,2.1,2.2,2.2,NA,2000,7,3
19/07/2000,México,DF: Central de Abasto de Iztapalapa DF,2,2.2,2,NA,2000,7,3
19/07/2000,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.7,1.8,1.8,NA,2000,7,3
19/07/2000,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,1.7,2.2,2.2,NA,2000,7,3
19/07/2000,Oaxaca,Oaxaca: Módulo de Abasto de Oaxaca,2.3,2.6,2.4,NA,2000,7,3
19/07/2000,Puebla,Puebla: Central de Abasto de Puebla,2,2,2,NA,2000,7,3
19/07/2000,Sinaloa,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.67,1.67,1.67,NA,2000,7,3
19/07/2000,Sinaloa,Sinaloa: Central de Abasto de Culiacán,2.5,2.5,2.5,NA,2000,7,3
19/07/2000,Sinaloa,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.3,2.5,2.3,NA,2000,7,3
19/07/2000,Sinaloa,Guanajuato: Central de Abasto de León,1.7,1.7,1.7,NA,2000,7,3
19/07/2000,Sinaloa,Guanajuato: Módulo de Abasto Irapuato,2.8,3.5,3,NA,2000,7,3
19/07/2000,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2,2.2,2.2,NA,2000,7,3
19/07/2000,Sonora,"Sonora: Mercado de Abasto ""Olímpico"" de Hermosillo",2.2,2.2,2.2,NA,2000,7,3
19/07/2000,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",1.8,2.2,2.2,NA,2000,7,3
19/07/2000,Yucatán,Yucatán: Central de Abasto de Mérida,1.8,2,2,NA,2000,7,3
19/07/2000,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,1.8,1.8,1.8,NA,2000,7,3
18/07/2001,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,1.9,2.2,2,NA,2001,7,3
18/07/2001,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,2.5,3,2.5,NA,2001,7,3
18/07/2001,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2,2.2,2.2,NA,2001,7,3
18/07/2001,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.2,2.3,2.3,NA,2001,7,3
18/07/2001,Distrito Federal,Veracruz: Otros Centros Mayoristas de Xalapa,2,2,2,NA,2001,7,3
18/07/2001,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.5,2.8,2.5,NA,2001,7,3
18/07/2001,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.7,1.8,1.7,NA,2001,7,3
18/07/2001,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,2,2.2,2,NA,2001,7,3
18/07/2001,Jalisco,San Luis Potosí: Centro de Abasto de San Luis Potosí,2,2,2,NA,2001,7,3
18/07/2001,México,DF: Central de Abasto de Iztapalapa DF,2,2,2,NA,2001,7,3
18/07/2001,México,México: Central de Abasto de Ecatepec,2,2.2,2.1,NA,2001,7,3
18/07/2001,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.75,1.8,1.8,NA,2001,7,3
18/07/2001,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,1.9,2,2,NA,2001,7,3
18/07/2001,Oaxaca,Oaxaca: Módulo de Abasto de Oaxaca,2,2.5,2.2,NA,2001,7,3
18/07/2001,Puebla,Puebla: Central de Abasto de Puebla,1.8,1.85,1.8,NA,2001,7,3
18/07/2001,Sinaloa,Querétaro: Mercado de Abasto de Querétaro,1.9,2,1.9,NA,2001,7,3
18/07/2001,Sinaloa,Guanajuato: Central de Abasto de León,1.9,2,1.9,NA,2001,7,3
18/07/2001,Sinaloa,Sinaloa: Central de Abasto de Culiacán,2,2.5,2.2,NA,2001,7,3
18/07/2001,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2,2.3,2.2,NA,2001,7,3
18/07/2001,Sonora,"Sonora: Mercado de Abasto ""Olímpico"" de Hermosillo",2.2,2.2,2.2,NA,2001,7,3
18/07/2001,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",1.5,2,2,NA,2001,7,3
18/07/2001,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",1.9,2,2,NA,2001,7,3
18/07/2001,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2001,7,3
18/07/2001,Yucatán,Yucatán: Central de Abasto de Mérida,2,2.1,2,NA,2001,7,3
18/07/2001,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,1.9,1.9,1.9,NA,2001,7,3
17/07/2002,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2,2.2,2,NA,2002,7,3
17/07/2002,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,2.5,3,3,NA,2002,7,3
17/07/2002,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2,2.3,2.1,NA,2002,7,3
17/07/2002,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2,2.3,2.2,NA,2002,7,3
17/07/2002,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2,2.2,2.2,NA,2002,7,3
17/07/2002,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2,2,2,NA,2002,7,3
17/07/2002,Guanajuato,Guanajuato: Central de Abasto de León,1.8,1.9,1.9,0,2002,7,3
17/07/2002,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2,2,2,0,2002,7,3
17/07/2002,Importación,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",1.85,2.1,1.85,NA,2002,7,3
17/07/2002,Jalisco,Nayarit: Nayarabastos de Tepic,1.6,1.8,1.6,NA,2002,7,3
17/07/2002,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.7,1.7,1.7,NA,2002,7,3
17/07/2002,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,2.5,2.5,2.5,NA,2002,7,3
17/07/2002,Jalisco,Querétaro: Mercado de Abasto de Querétaro,1.85,2,2,NA,2002,7,3
17/07/2002,Jalisco,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.63,1.7,1.63,NA,2002,7,3
17/07/2002,México,DF: Central de Abasto de Iztapalapa DF,2,2,2,NA,2002,7,3
17/07/2002,México,México: Central de Abasto de Ecatepec,1.9,2,1.95,NA,2002,7,3
17/07/2002,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.75,1.8,1.8,NA,2002,7,3
17/07/2002,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,1.8,2,2,NA,2002,7,3
17/07/2002,Oaxaca,Oaxaca: Módulo de Abasto de Oaxaca,2.1,2.3,2.2,NA,2002,7,3
17/07/2002,Puebla,Puebla: Central de Abasto de Puebla,1.9,1.9,1.9,NA,2002,7,3
17/07/2002,Sinaloa,Sinaloa: Central de Abasto de Culiacán,2.5,2.5,2.5,NA,2002,7,3
17/07/2002,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,1.9,1.9,1.9,NA,2002,7,3
17/07/2002,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.4,2.5,2.5,NA,2002,7,3
17/07/2002,Sonora,"Sonora: Mercado de Abasto ""Olímpico"" de Hermosillo",2.5,2.5,2.5,NA,2002,7,3
17/07/2002,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",1.85,2,2,NA,2002,7,3
17/07/2002,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2002,7,3
17/07/2002,Yucatán,Yucatán: Central de Abasto de Mérida,1.8,2,1.8,NA,2002,7,3
16/07/2003,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.2,2.5,2.2,NA,2003,7,3
16/07/2003,Baja California Sur,Baja California Sur: Unión de Comerciantes de La Paz,2.7,3,2.7,NA,2003,7,3
16/07/2003,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,3,3,3,NA,2003,7,3
16/07/2003,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2.3,2.5,2.4,NA,2003,7,3
16/07/2003,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.2,2.3,2.3,NA,2003,7,3
16/07/2003,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.3,2.4,2.3,NA,2003,7,3
16/07/2003,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2.2,2.2,2.2,NA,2003,7,3
16/07/2003,Guanajuato,Guanajuato: Central de Abasto de León,2.2,2.2,2.2,NA,2003,7,3
16/07/2003,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.5,2.5,2.5,NA,2003,7,3
16/07/2003,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.9,2,2,NA,2003,7,3
16/07/2003,Hidalgo,México: Central de Abasto de Ecatepec,2.1,2.1,2.1,NA,2003,7,3
16/07/2003,Jalisco,Nayarit: Nayarabastos de Tepic,1.9,2.1,2,NA,2003,7,3
16/07/2003,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.9,1.9,1.9,NA,2003,7,3
16/07/2003,Jalisco,Querétaro: Mercado de Abasto de Querétaro,2.2,2.3,2.2,NA,2003,7,3
16/07/2003,México,DF: Central de Abasto de Iztapalapa DF,2.3,2.35,2.3,NA,2003,7,3
16/07/2003,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.8,2,1.9,NA,2003,7,3
16/07/2003,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,2.2,2.5,2.5,NA,2003,7,3
16/07/2003,Oaxaca,Oaxaca: Módulo de Abasto de Oaxaca,2.4,2.5,2.4,NA,2003,7,3
16/07/2003,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3,3,3,NA,2003,7,3
16/07/2003,Sinaloa,"Durango: Central de Abasto ""Francisco Villa""",2.1,2.3,2.1,NA,2003,7,3
16/07/2003,Sonora,Chihuahua: Central de Abasto de Chihuahua,2.4,2.4,2.4,NA,2003,7,3
16/07/2003,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.3,2.4,2.4,NA,2003,7,3
16/07/2003,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2.2,2.3,2.3,NA,2003,7,3
16/07/2003,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2.25,2.8,2.5,NA,2003,7,3
16/07/2003,Tlaxcala,Puebla: Central de Abasto de Puebla,2.2,2.2,2.2,NA,2003,7,3
16/07/2003,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2003,7,3
16/07/2003,Yucatán,Yucatán: Central de Abasto de Mérida,2.5,2.5,2.5,NA,2003,7,3
21/07/2004,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2,2.3,2,NA,2004,7,3
21/07/2004,Baja California Sur,Baja California Sur: Unión de Comerciantes de La Paz,3,3.1,3.1,NA,2004,7,3
21/07/2004,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,2.5,3,2.5,NA,2004,7,3
21/07/2004,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2.1,2.4,2.3,NA,2004,7,3
21/07/2004,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.3,2.5,2.3,NA,2004,7,3
21/07/2004,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.3,2.4,2.3,NA,2004,7,3
21/07/2004,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,2.4,2.4,2.4,NA,2004,7,3
21/07/2004,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2.3,2.4,2.3,NA,2004,7,3
21/07/2004,Durango,"Durango: Central de Abasto ""Francisco Villa""",1.9,2,1.9,NA,2004,7,3
21/07/2004,Guanajuato,Guanajuato: Central de Abasto de León,2,2.2,2.2,NA,2004,7,3
21/07/2004,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,3,3,3,NA,2004,7,3
21/07/2004,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.98,2.05,2,NA,2004,7,3
21/07/2004,Jalisco,Querétaro: Mercado de Abasto de Querétaro,2.2,2.7,2.5,NA,2004,7,3
21/07/2004,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,2.2,2.2,2.2,NA,2004,7,3
21/07/2004,Jalisco,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,2.2,2.5,2.2,NA,2004,7,3
21/07/2004,Jalisco,Nayarit: Nayarabastos de Tepic,3,3.5,3,NA,2004,7,3
21/07/2004,México,México: Central de Abasto de Ecatepec,2.2,2.3,2.2,NA,2004,7,3
21/07/2004,México,DF: Central de Abasto de Iztapalapa DF,2.4,2.5,2.4,NA,2004,7,3
21/07/2004,Michoacán,Michoacán: Mercado de Abasto de Morelia,2,2.2,2.2,NA,2004,7,3
21/07/2004,Sinaloa,"Durango: Central de Abasto ""Francisco Villa""",2,2.1,2.1,NA,2004,7,3
21/07/2004,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,2.2,2.2,2.2,NA,2004,7,3
21/07/2004,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3,3,3,NA,2004,7,3
21/07/2004,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.7,2.8,2.8,NA,2004,7,3
21/07/2004,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2.2,3,2.2,NA,2004,7,3
21/07/2004,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2.4,3,2.4,NA,2004,7,3
21/07/2004,Tlaxcala,Puebla: Central de Abasto de Puebla,2.3,2.3,2.3,NA,2004,7,3
21/07/2004,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2004,7,3
21/07/2004,Yucatán,Yucatán: Central de Abasto de Mérida,2.5,2.5,2.5,NA,2004,7,3
20/07/2005,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,3.5,3.5,3.5,NA,2005,7,3
20/07/2005,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2,2.2,2,NA,2005,7,3
20/07/2005,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.4,2.5,2.4,NA,2005,7,3
20/07/2005,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.3,2.4,2.3,NA,2005,7,3
20/07/2005,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,2.35,2.35,2.35,NA,2005,7,3
20/07/2005,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2.2,2.3,2.2,NA,2005,7,3
20/07/2005,Durango,"Durango: Central de Abasto ""Francisco Villa""",1.9,2,1.95,NA,2005,7,3
20/07/2005,Guanajuato,Guanajuato: Central de Abasto de León,2,2.2,2,NA,2005,7,3
20/07/2005,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.5,2.5,2.5,NA,2005,7,3
20/07/2005,Hidalgo,México: Central de Abasto de Ecatepec,2,2.2,2,NA,2005,7,3
20/07/2005,Jalisco,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,2.1,3,2.1,NA,2005,7,3
20/07/2005,Jalisco,Nayarit: Nayarabastos de Tepic,1.8,2.4,1.8,NA,2005,7,3
20/07/2005,Jalisco,Aguascalientes: Central de Abasto de Aguascalientes,2.2,2.6,2.4,NA,2005,7,3
20/07/2005,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,3.1,3.2,3.2,NA,2005,7,3
20/07/2005,Jalisco,Querétaro: Mercado de Abasto de Querétaro,2.6,2.8,2.6,NA,2005,7,3
20/07/2005,México,DF: Central de Abasto de Iztapalapa DF,2.2,2.3,2.2,NA,2005,7,3
20/07/2005,Michoacán,Michoacán: Mercado de Abasto de Morelia,2.5,2.6,2.6,NA,2005,7,3
20/07/2005,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,2.4,2.4,2.4,NA,2005,7,3
20/07/2005,Puebla,Puebla: Central de Abasto de Puebla,2,2.2,2.1,NA,2005,7,3
20/07/2005,Sinaloa,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.8,1.85,1.85,NA,2005,7,3
20/07/2005,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3,3,3,NA,2005,7,3
20/07/2005,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.8,2.9,2.9,NA,2005,7,3
20/07/2005,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,2.1,2.1,2.1,NA,2005,7,3
20/07/2005,Sinaloa,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,1.9,2.3,2.1,NA,2005,7,3
20/07/2005,Sinaloa,"Durango: Central de Abasto ""Francisco Villa""",2,2,2,NA,2005,7,3
20/07/2005,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2.3,3,2.5,NA,2005,7,3
20/07/2005,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2.3,3,2.5,NA,2005,7,3
20/07/2005,Tamaulipas,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.8,1.85,1.8,NA,2005,7,3
20/07/2005,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2005,7,3
20/07/2005,Yucatán,Yucatán: Central de Abasto de Mérida,2.5,2.5,2.5,NA,2005,7,3
20/07/2005,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,2,2,2,NA,2005,7,3
19/07/2006,Campeche,Yucatán: Central de Abasto de Mérida,2.5,2.5,2.5,,2006,7,3
19/07/2006,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2,2.5,2.5,,2006,7,3
19/07/2006,Chiapas,Tabasco: Central de Abasto de Villahermosa,2.4,2.56,2.5,,2006,7,3
19/07/2006,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,3,3,3,,2006,7,3
19/07/2006,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.4,2.5,2.4,,2006,7,3
19/07/2006,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,2.6,2.6,2.6,,2006,7,3
19/07/2006,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.5,2.6,2.5,,2006,7,3
19/07/2006,Durango,"Durango: Central de Abasto ""Francisco Villa""",2.2,2.3,2.3,,2006,7,3
19/07/2006,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,3,3.5,3,,2006,7,3
19/07/2006,Hidalgo,México: Central de Abasto de Ecatepec,2.4,2.7,2.4,,2006,7,3
19/07/2006,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,2.3,2.3,2.3,,2006,7,3
19/07/2006,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,3.5,4,4,,2006,7,3
19/07/2006,Jalisco,Querétaro: Mercado de Abasto de Querétaro,2.3,2.5,2.3,,2006,7,3
19/07/2006,México,México: Central de Abasto de Ecatepec,2.5,2.7,2.7,,2006,7,3
19/07/2006,Michoacán,Michoacán: Mercado de Abasto de Morelia,2.3,2.5,2.5,Directo del productor,2006,7,3
19/07/2006,Puebla,Puebla: Central de Abasto de Puebla,2.3,2.5,2.4,,2006,7,3
