destino,origen,precio,anio,mes
Mex: C.A. Ecatepec,México,8.00,2013,1
Mex: C.A. Ecatepec,Sinaloa,5.40,2013,1
Mex: C.A. Toluca,México,5.92,2013,1
Mich: M.A. Morelia,Michoacán,4.76,2013,1
NL: C.A. Guadalupe,Tamaulipas,6.26,2013,1
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.84,2013,1
Oax: Mod.A. Oaxaca,Sinaloa,5.40,2013,1
Pue: C.A. Puebla,Sinaloa,4.80,2013,1
Qro: M.A. Querétaro,Querétaro,4.76,2013,1
SLP: C.A. San Luis Potosí,Guanajuato,4.62,2013,1
Sin: C.A. Culiacán,Sinaloa,4.50,2013,1
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,6.36,2013,1
Tab: C.A.Villahermosa,Chiapas,5.00,2013,1
Tab: C.A.Villahermosa,Sinaloa,5.58,2013,1
Tab: C.A.Villahermosa,Veracruz,4.90,2013,1
Tamps: Mod.A. Reynosa,Nuevo León,6.50,2013,1
Ver: C.de Abasto de Minatitlán,Puebla,5.00,2013,1
Ver: Otros C.May. Xalapa,Veracruz,5.50,2013,1
Yuc: C.A. Mérida,Campeche,6.00,2013,1
Zac: M.A. Zacatecas,Zacatecas,5.26,2013,1
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,4.50,2014,1
BCS: U.Com. La Paz,Jalisco,8.00,2014,1
"Coah: C.A. La Laguna, Torreón",Sinaloa,5.85,2014,1
Chis: C.A. Tuxtla Gutiérrez,Distrito Federal,6.25,2014,1
Chih: C.A. Chihuahua,Chihuahua,5.95,2014,1
DF: C.A. Iztapalapa,Sinaloa,5.05,2014,1
"Dgo: C.A. ""Francisco Villa""",Durango,4.50,2014,1
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,6.00,2014,1
Gto: C.A. León,Sinaloa,6.00,2014,1
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,4.75,2014,1
Gto: Mod.A. Irapuato,Guanajuato,5.50,2014,1
Jal: M.A. Guadalajara,Importación,4.63,2014,1
Mex: C.A. Ecatepec,Sinaloa,5.20,2014,1
Mex: C.A. Toluca,México,3.75,2014,1
Mich: M.A. Morelia,Michoacán,4.05,2014,1
NL: C.A. Guadalupe,Tamaulipas,6.00,2014,1
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.08,2014,1
Oax: Mod.A. Oaxaca,Sinaloa,4.38,2014,1
Pue: C.A. Puebla,Sinaloa,4.75,2014,1
Qro: M.A. Querétaro,Sinaloa,3.93,2014,1
SLP: C.A. San Luis Potosí,Guanajuato,3.75,2014,1
Sin: C.A. Culiacán,Jalisco,4.25,2014,1
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,5.65,2014,1
Tab: C.A.Villahermosa,Chiapas,4.23,2014,1
Tab: C.A.Villahermosa,Sinaloa,5.20,2014,1
Tab: C.A.Villahermosa,Tabasco,5.60,2014,1
Tab: C.A.Villahermosa,Veracruz,4.20,2014,1
Tamps: Mod.A. Reynosa,Nuevo León,5.50,2014,1
Tamps: Mod.A. T. Mad.y Altamira,Sinaloa,6.00,2014,1
Ver: C.de Abasto de Minatitlán,Veracruz,4.75,2014,1
Ver: Otros C.May. Xalapa,Veracruz,4.63,2014,1
Yuc: C.A. Mérida,Campeche,6.00,2014,1
Zac: M.A. Zacatecas,Zacatecas,4.48,2014,1
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,4.15,2015,1
BCS: U.Com. La Paz,Jalisco,8.00,2015,1
"Coah: C.A. La Laguna, Torreón",Sinaloa,5.00,2015,1
Chis: C.A. Tuxtla Gutiérrez,Chiapas,6.00,2015,1
Chis: C.A. Tuxtla Gutiérrez,Distrito Federal,6.17,2015,1
Chih: C.A. Chihuahua,Chihuahua,5.50,2015,1
DF: C.A. Iztapalapa,México,4.80,2015,1
"Dgo: C.A. ""Francisco Villa""",Durango,4.58,2015,1
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,5.00,2015,1
Gto: C.A. León,Sinaloa,4.25,2015,1
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,4.25,2015,1
Gto: Mod.A. Irapuato,Guanajuato,4.38,2015,1
Jal: M.A. Guadalajara,Jalisco,5.00,2015,1
Mex: C.A. Ecatepec,Sinaloa,4.50,2015,1
Mex: C.A. Toluca,México,3.43,2015,1
Mich: M.A. Morelia,Michoacán,3.85,2015,1
Mich: M.A. Morelia,Sinaloa,4.05,2015,1
NL: C.A. Guadalupe,Tamaulipas,5.48,2015,1
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.00,2015,1
Oax: Mod.A. Oaxaca,Sinaloa,5.00,2015,1
Pue: C.A. Puebla,Sinaloa,5.20,2015,1
Qro: M.A. Querétaro,Sinaloa,3.58,2015,1
SLP: C.A. San Luis Potosí,Guanajuato,3.70,2015,1
Sin: C.A. Culiacán,Jalisco,4.00,2015,1
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,5.28,2015,1
Tab: C.A.Villahermosa,Campeche,4.20,2015,1
Tab: C.A.Villahermosa,Chiapas,4.50,2015,1
Tab: C.A.Villahermosa,Sinaloa,4.45,2015,1
Tab: C.A.Villahermosa,Tabasco,4.45,2015,1
Tab: C.A.Villahermosa,Veracruz,4.23,2015,1
Tamps: Mod.A. Reynosa,Nuevo León,5.00,2015,1
Tamps: Mod.A. T. Mad.y Altamira,Sinaloa,6.00,2015,1
Ver: C.de Abasto de Minatitlán,Veracruz,4.50,2015,1
Ver: Otros C.May. Xalapa,Veracruz,4.50,2015,1
Yuc: C.A. Mérida,Campeche,6.00,2015,1
Zac: M.A. Zacatecas,Guanajuato,4.00,2015,1
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,4.30,2016,1
BCS: U.Com. La Paz,Jalisco,7.00,2016,1
"Coah: C.A. La Laguna, Torreón",Sinaloa,4.90,2016,1
Chis: C.A. Tuxtla Gutiérrez,Chiapas,6.50,2016,1
Chih: C.A. Chihuahua,Chihuahua,5.50,2016,1
DF: C.A. Iztapalapa,Sinaloa,5.20,2016,1
"Dgo: C.A. ""Francisco Villa""",Durango,4.65,2016,1
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,5.20,2016,1
Gto: C.A. León,Sinaloa,5.00,2016,1
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,4.50,2016,1
Gto: Mod.A. Irapuato,Guanajuato,4.20,2016,1
Jal: M.A. Guadalajara,Jalisco,5.05,2016,1
Mex: C.A. Ecatepec,Sinaloa,4.50,2016,1
Mex: C.A. Toluca,México,4.55,2016,1
Mich: M.A. Morelia,Michoacán,4.38,2016,1
Mich: M.A. Morelia,Sinaloa,4.55,2016,1
NL: C.A. Guadalupe,Tamaulipas,5.63,2016,1
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.50,2016,1
Oax: Mod.A. Oaxaca,Sinaloa,4.70,2016,1
Pue: C.A. Puebla,Sinaloa,5.90,2016,1
Qro: M.A. Querétaro,Sinaloa,4.30,2016,1
SLP: C.A. San Luis Potosí,Guanajuato,4.19,2016,1
Sin: C.A. Culiacán,Sinaloa,3.50,2016,1
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,5.25,2016,1
Tab: C.A.Villahermosa,Chiapas,4.60,2016,1
Tab: C.A.Villahermosa,Querétaro,4.85,2016,1
Tab: C.A.Villahermosa,Sinaloa,4.70,2016,1
Tab: C.A.Villahermosa,Veracruz,4.63,2016,1
Tab: C.A.Villahermosa,Yucatán,4.65,2016,1
Tamps: Mod.A. Reynosa,Nuevo León,5.25,2016,1
Tamps: Mod.A. T. Mad.y Altamira,Sinaloa,7.50,2016,1
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,8.00,2016,1
Ver: C.de Abasto de Minatitlán,Veracruz,5.00,2016,1
Ver: Otros C.May. Xalapa,Veracruz,5.00,2016,1
Yuc: C.A. Mérida,Campeche,6.00,2016,1
Zac: M.A. Zacatecas,Zacatecas,4.43,2016,1
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,5.00,2017,1
BCS: U.Com. La Paz,Jalisco,8.00,2017,1
"Coah: C.A. La Laguna, Torreón",Sinaloa,6.50,2017,1
Chis: C.A. Tuxtla Gutiérrez,Chiapas,7.00,2017,1
Chih: C.A. Chihuahua,Chihuahua,6.00,2017,1
DF: C.A. Iztapalapa,Sinaloa,5.75,2017,1
"Dgo: C.A. ""Francisco Villa""",Durango,5.75,2017,1
"Dgo: C.A. ""Francisco Villa""",Sinaloa,5.80,2017,1
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,6.10,2017,1
Gto: C.A. León,Sinaloa,5.00,2017,1
Gto: Mod.A. Irapuato,Guanajuato,4.50,2017,1
Jal: M.A. Guadalajara,Jalisco,5.35,2017,1
Mex: C.A. Ecatepec,Sinaloa,6.00,2017,1
Mex: C.A. Toluca,México,5.50,2017,1
Mich: M.A. Morelia,Michoacán,4.70,2017,1
Mich: M.A. Morelia,Sinaloa,5.10,2017,1
"Nay: M.A. 'A.López Mateos', Tepic",Jalisco,5.00,2017,1
NL: C.A. Guadalupe,Tamaulipas,6.20,2017,1
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.58,2017,1
Oax: Mod.A. Oaxaca,Sinaloa,4.50,2017,1
Pue: C.A. Puebla,Sinaloa,5.25,2017,1
Qro: M.A. Querétaro,Guanajuato,4.53,2017,1
SLP: C.A. San Luis Potosí,Guanajuato,4.65,2017,1
Sin: C.A. Culiacán,Sinaloa,4.40,2017,1
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,5.80,2017,1
Tab: C.A.Villahermosa,Chiapas,4.85,2017,1
Tab: C.A.Villahermosa,Sinaloa,5.20,2017,1
Tab: C.A.Villahermosa,Veracruz,4.70,2017,1
Tab: C.A.Villahermosa,Yucatán,4.90,2017,1
Tamps: Mod.A. Reynosa,Nuevo León,6.50,2017,1
Tamps: Mod.A. T. Mad.y Altamira,Sinaloa,7.50,2017,1
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,8.00,2017,1
Ver: C.de Abasto de Minatitlán,Veracruz,5.38,2017,1
Ver: Otros C.May. Xalapa,Veracruz,5.05,2017,1
Yuc: C.A. Mérida,Campeche,6.00,2017,1
Zac: M.A. Zacatecas,Zacatecas,4.80,2017,1
Ags: C.A.Aguascalientes,Aguascalientes,1.80,2000,2
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,1.80,2000,2
BCS: U.Com. La Paz,Baja California Sur,3.00,2000,2
BCS: U.Com. La Paz,Jalisco,12.00,2000,2
Camp: M. Pedro Sáinz de Baranda,Yucatán,5.55,2000,2
"Coah: C.A. La Laguna, Torreón",Sinaloa,2.15,2000,2
Chis: C.A. Tuxtla Gutiérrez,Chiapas,1.70,2000,2
DF: C.A. Iztapalapa,México,2.00,2000,2
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.20,2000,2
Gto: C.A. León,Guanajuato,2.03,2000,2
Gto: Mod.A. Irapuato,Sinaloa,2.55,2000,2
Jal: M.A. Guadalajara,Jalisco,1.63,2000,2
Mex: C.A. Ecatepec,México,2.15,2000,2
Mex: C.A. Toluca,México,2.30,2000,2
Mich: M.A. Morelia,Guanajuato,1.80,2000,2
Mich: M.A. Morelia,Michoacán,1.60,2000,2
"Nay: M.A. 'A.López Mateos', Tepic",Nayarit,1.95,2000,2
NL: C.A. Guadalupe,Tamaulipas,2.00,2000,2
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,1.93,2000,2
Oax: Mod.A. Oaxaca,Oaxaca,1.95,2000,2
Pue: C.A. Puebla,Puebla,2.10,2000,2
Pue: C.A. Puebla,Veracruz,2.10,2000,2
Qro: M.A. Querétaro,Guanajuato,1.88,2000,2
SLP: C.A. San Luis Potosí,Guanajuato,1.66,2000,2
SLP: C.A. San Luis Potosí,Tamaulipas,1.65,2000,2
Sin: C.A. Culiacán,Sinaloa,2.38,2000,2
"Son: M.A.Fco.I. Madero, Hermosillo",Querétaro,2.20,2000,2
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.20,2000,2
Tamps: Mod.A. T. Mad.y Altamira,Tamaulipas,2.00,2000,2
Ver: M. San José de Xalapa,Distrito Federal,1.80,2000,2
Yuc: C.A. Mérida,Yucatán,1.80,2000,2
Zac: M.A. Zacatecas,Zacatecas,1.80,2000,2
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,2.20,2001,2
BCS: U.Com. La Paz,Jalisco,2.60,2001,2
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.23,2001,2
Chis: C.A. Tuxtla Gutiérrez,Chiapas,1.30,2001,2
DF: C.A. Iztapalapa,México,2.03,2001,2
Dgo: C. Distr.y A. Gómez Palacio,Coahuila,2.23,2001,2
Gto: C.A. León,Sinaloa,2.00,2001,2
Gto: Mod.A. Irapuato,Sinaloa,2.13,2001,2
Jal: M.A. Guadalajara,Jalisco,1.70,2001,2
Mex: C.A. Ecatepec,México,2.08,2001,2
Mich: M.A. Morelia,Michoacán,1.75,2001,2
"Nay: M.A. 'A.López Mateos', Tepic",Nayarit,1.98,2001,2
NL: C.A. Guadalupe,Tamaulipas,1.88,2001,2
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.00,2001,2
Oax: Mod.A. Oaxaca,Oaxaca,1.91,2001,2
Pue: C.A. Puebla,Puebla,1.90,2001,2
Qro: M.A. Querétaro,Guanajuato,1.80,2001,2
SLP: C.A. San Luis Potosí,Guanajuato,1.70,2001,2
Sin: C.A. Culiacán,Sinaloa,2.00,2001,2
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.00,2001,2
"Son: M.A. ""Olímpico"", Hermosillo",Sonora,2.00,2001,2
Tamps: Mod.A. T. Mad.y Altamira,Coahuila,3.80,2001,2
Tamps: Mod.A. T. Mad.y Altamira,Tamaulipas,2.00,2001,2
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2001,2
Ver: Otros C.May. Xalapa,Distrito Federal,1.80,2001,2
Yuc: C.A. Mérida,Yucatán,1.93,2001,2
Zac: M.A. Zacatecas,Zacatecas,1.79,2001,2
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,1.76,2002,2
BCS: U.Com. La Paz,Jalisco,2.40,2002,2
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.23,2002,2
Chis: C.A. Tuxtla Gutiérrez,Chiapas,2.50,2002,2
DF: C.A. Iztapalapa,México,2.10,2002,2
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.33,2002,2
Gto: C.A. León,Guanajuato,1.90,2002,2
Gto: Mod.A. Irapuato,Guanajuato,2.55,2002,2
Jal: M.A. Guadalajara,Jalisco,1.80,2002,2
Mex: C.A. Ecatepec,Hidalgo,2.03,2002,2
Mich: M.A. Morelia,Michoacán,1.80,2002,2
"Nay: M.A. 'A.López Mateos', Tepic",Nayarit,2.00,2002,2
"Nay: Nayarabastos, Tepic",Nayarit,1.85,2002,2
NL: C.A. Guadalupe,Sinaloa,1.90,2002,2
NL: C.A. Guadalupe,Tamaulipas,2.10,2002,2
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,1.98,2002,2
Oax: Mod.A. Oaxaca,Chiapas,2.05,2002,2
Pue: C.A. Puebla,Puebla,1.79,2002,2
Qro: M.A. Querétaro,Jalisco,1.90,2002,2
SLP: C.A. San Luis Potosí,Jalisco,1.61,2002,2
Sin: C.A. Culiacán,Jalisco,2.00,2002,2
Sin: C.A. Culiacán,Sinaloa,2.00,2002,2
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.48,2002,2
"Son: M.A. ""Olímpico"", Hermosillo",Sonora,2.60,2002,2
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2002,2
Ver: Otros C.May. Xalapa,Distrito Federal,1.83,2002,2
Ver: Otros C.May. Xalapa,Sinaloa,2.00,2002,2
Yuc: C.A. Mérida,Yucatán,1.90,2002,2
Zac: M.A. Zacatecas,Zacatecas,1.90,2002,2
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,2.00,2003,2
BCS: U.Com. La Paz,Jalisco,2.70,2003,2
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.30,2003,2
Chis: C.A. Tuxtla Gutiérrez,Chiapas,2.50,2003,2
DF: C.A. Iztapalapa,México,2.20,2003,2
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.40,2003,2
Gto: C.A. León,Guanajuato,1.90,2003,2
Gto: Mod.A. Irapuato,Guanajuato,2.30,2003,2
Hgo: C.A. Pachuca,Distrito Federal,2.15,2003,2
Jal: M.A. Guadalajara,Jalisco,1.90,2003,2
Mex: C.A. Ecatepec,México,2.13,2003,2
Mich: M.A. Morelia,Michoacán,2.00,2003,2
"Nay: M.A. 'A.López Mateos', Tepic",Nayarit,2.00,2003,2
"Nay: Nayarabastos, Tepic",Jalisco,1.95,2003,2
NL: C.A. Guadalupe,Tamaulipas,2.43,2003,2
"NL: M.A. Estrella, S.N.de los Garza",Nuevo León,2.20,2003,2
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.20,2003,2
"NL: M.A. Estrella, S.N.de los Garza",Importación,2.50,2003,2
Oax: Mod.A. Oaxaca,Chiapas,2.23,2003,2
Oax: Mod.A. Oaxaca,Oaxaca,2.48,2003,2
Pue: C.A. Puebla,Puebla,2.20,2003,2
Pue: C.A. Puebla,Tlaxcala,2.20,2003,2
Qro: M.A. Querétaro,Jalisco,2.00,2003,2
SLP: C.A. San Luis Potosí,Guanajuato,1.77,2003,2
Sin: C.A. Culiacán,Sinaloa,3.00,2003,2
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.60,2003,2
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2003,2
Ver: Otros C.May. Xalapa,Sinaloa,2.10,2003,2
Yuc: C.A. Mérida,Chiapas,2.30,2003,2
Yuc: C.A. Mérida,Yucatán,2.10,2003,2
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,2.13,2004,2
BCS: U.Com. La Paz,Baja California Sur,2.80,2004,2
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.35,2004,2
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.00,2004,2
Chih: C.A. Chihuahua,Chihuahua,2.20,2004,2
DF: C.A. Iztapalapa,México,2.30,2004,2
DF: C.A. Iztapalapa,Sinaloa,2.30,2004,2
"Dgo: C.A. ""Francisco Villa""",Durango,2.00,2004,2
"Dgo: C.A. ""Francisco Villa""",Sinaloa,2.30,2004,2
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.38,2004,2
Gto: C.A. León,Guanajuato,2.10,2004,2
Gto: Mod.A. Irapuato,Guanajuato,2.65,2004,2
Hgo: C.A. Pachuca,Distrito Federal,2.20,2004,2
Jal: M.A. Guadalajara,Jalisco,2.20,2004,2
Mex: C.A. Ecatepec,Hidalgo,2.19,2004,2
Mich: M.A. Morelia,Michoacán,1.95,2004,2
"Nay: M.A. 'A.López Mateos', Tepic",Nayarit,2.20,2004,2
"Nay: Nayarabastos, Tepic",Jalisco,2.95,2004,2
NL: C.A. Guadalupe,Tamaulipas,2.63,2004,2
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.35,2004,2
Oax: Mod.A. Oaxaca,Chiapas,2.35,2004,2
Pue: C.A. Puebla,Tlaxcala,2.20,2004,2
Qro: M.A. Querétaro,Jalisco,2.40,2004,2
SLP: C.A. San Luis Potosí,Guanajuato,1.90,2004,2
Sin: C.A. Culiacán,Sinaloa,3.00,2004,2
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.60,2004,2
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2004,2
Ver: Otros C.May. Xalapa,Sinaloa,2.18,2004,2
Yuc: C.A. Mérida,Yucatán,2.50,2004,2
Ags: C.A.Aguascalientes,Jalisco,2.60,2005,2
Ags: C.C.Agrop.Aguascalientes,Sinaloa,2.30,2005,2
BCS: U.Com. La Paz,Baja California Sur,3.10,2005,2
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.28,2005,2
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.00,2005,2
Chih: C.A. Chihuahua,Chihuahua,2.38,2005,2
DF: C.A. Iztapalapa,México,2.35,2005,2
"Dgo: C.A. ""Francisco Villa""",Durango,1.70,2005,2
"Dgo: C.A. ""Francisco Villa""",Sinaloa,1.80,2005,2
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.40,2005,2
Gto: C.A. León,Guanajuato,2.00,2005,2
Gto: Mod.A. Irapuato,Guanajuato,2.75,2005,2
Hgo: C.A. Pachuca,Distrito Federal,2.20,2005,2
Jal: M.A. Guadalajara,Jalisco,1.90,2005,2
Mex: C.A. Ecatepec,Hidalgo,2.13,2005,2
Mich: M.A. Morelia,Michoacán,2.43,2005,2
"Nay: Nayarabastos, Tepic",Jalisco,2.93,2005,2
NL: C.A. Guadalupe,Tamaulipas,2.70,2005,2
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.40,2005,2
Oax: Mod.A. Oaxaca,Chiapas,2.13,2005,2
Pue: C.A. Puebla,Puebla,2.05,2005,2
Qro: M.A. Querétaro,Jalisco,2.58,2005,2
SLP: C.A. San Luis Potosí,Guanajuato,1.74,2005,2
Sin: C.A. Culiacán,Sinaloa,3.00,2005,2
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,2.83,2005,2
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2005,2
Ver: Otros C.May. Xalapa,Sinaloa,2.05,2005,2
Yuc: C.A. Mérida,Distrito Federal,2.53,2005,2
Zac: M.A. Zacatecas,Zacatecas,1.95,2005,2
Ags: C.C.Agrop.Aguascalientes,Sinaloa,2.15,2006,2
BCS: U.Com. La Paz,Jalisco,3.00,2006,2
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.35,2006,2
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.00,2006,2
Chih: C.A. Chihuahua,Chihuahua,2.40,2006,2
DF: C.A. Iztapalapa,México,2.23,2006,2
"Dgo: C.A. ""Francisco Villa""",Durango,1.80,2006,2
"Dgo: C.A. ""Francisco Villa""",Sinaloa,1.98,2006,2
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.37,2006,2
Gto: C.A. León,Guanajuato,2.00,2006,2
Gto: C.A. León,Jalisco,2.00,2006,2
Gto: Mod.A. Irapuato,Guanajuato,2.50,2006,2
Hgo: C.A. Pachuca,Distrito Federal,2.20,2006,2
Jal: M.A. Guadalajara,Jalisco,2.10,2006,2
Jal: M.A. Guadalajara,Michoacán,2.10,2006,2
Mex: C.A. Ecatepec,Hidalgo,2.15,2006,2
Mich: M.A. Morelia,Michoacán,2.80,2006,2
NL: C.A. Guadalupe,Tamaulipas,2.73,2006,2
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.43,2006,2
Oax: Mod.A. Oaxaca,Chiapas,2.38,2006,2
Pue: C.A. Puebla,Puebla,2.20,2006,2
Qro: M.A. Querétaro,Jalisco,2.33,2006,2
SLP: C.A. San Luis Potosí,Guanajuato,1.92,2006,2
Sin: C.A. Culiacán,Sinaloa,3.00,2006,2
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.85,2006,2
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2006,2
Ver: Otros C.May. Xalapa,Sinaloa,2.05,2006,2
Yuc: C.A. Mérida,Distrito Federal,2.50,2006,2
Zac: M.A. Zacatecas,Zacatecas,2.00,2006,2
Ags: C.C.Agrop.Aguascalientes,Sinaloa,3.20,2007,2
BCS: U.Com. La Paz,Jalisco,3.50,2007,2
"Coah: C.A. La Laguna, Torreón",Chihuahua,3.70,2007,2
Chis: C.A. Tuxtla Gutiérrez,Chiapas,4.00,2007,2
Chih: C.A. Chihuahua,Chihuahua,3.50,2007,2
DF: C.A. Iztapalapa,México,3.40,2007,2
DF: C.A. Iztapalapa,Sinaloa,3.70,2007,2
"Dgo: C.A. ""Francisco Villa""",Durango,3.43,2007,2
"Dgo: C.A. ""Francisco Villa""",Sinaloa,3.60,2007,2
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,3.60,2007,2
Gto: C.A. León,Sinaloa,3.55,2007,2
Jal: M.A. Guadalajara,Jalisco,3.50,2007,2
Mex: C.A. Ecatepec,Hidalgo,3.58,2007,2
Mex: C.A. Ecatepec,México,3.65,2007,2
Mex: C.A. Ecatepec,Sinaloa,3.68,2007,2
Mex: C.A. Toluca,México,3.23,2007,2
Mich: M.A. Morelia,Michoacán,3.50,2007,2
NL: C.A. Guadalupe,Tamaulipas,3.73,2007,2
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,3.88,2007,2
Oax: Mod.A. Oaxaca,Distrito Federal,3.50,2007,2
Pue: C.A. Puebla,Puebla,3.00,2007,2
Qro: M.A. Querétaro,Jalisco,3.60,2007,2
SLP: C.A. San Luis Potosí,Sinaloa,3.16,2007,2
Sin: C.A. Culiacán,Sinaloa,4.50,2007,2
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,4.60,2007,2
Tab: C.A.Villahermosa,Yucatán,3.48,2007,2
Ver: Otros C.May. Xalapa,Sinaloa,3.50,2007,2
Yuc: C.A. Mérida,Campeche,3.05,2007,2
Zac: M.A. Zacatecas,Zacatecas,3.50,2007,2
Ags: C.C.Agrop.Aguascalientes,Zacatecas,3.08,2008,2
BCS: U.Com. La Paz,Baja California Sur,5.00,2008,2
"Coah: C.A. La Laguna, Torreón",Chihuahua,3.50,2008,2
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.15,2008,2
Chih: C.A. Chihuahua,Chihuahua,4.00,2008,2
DF: C.A. Iztapalapa,México,3.38,2008,2
DF: C.A. Iztapalapa,Sinaloa,3.30,2008,2
"Dgo: C.A. ""Francisco Villa""",Durango,3.28,2008,2
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,3.50,2008,2
Gto: C.A. León,Sinaloa,3.15,2008,2
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,3.00,2008,2
Gto: Mod.A. Irapuato,Sinaloa,3.50,2008,2
Jal: M.A. Guadalajara,Jalisco,3.05,2008,2
Mex: C.A. Ecatepec,Hidalgo,3.27,2008,2
Mex: C.A. Ecatepec,México,3.50,2008,2
Mex: C.A. Ecatepec,Sinaloa,3.30,2008,2
Mex: C.A. Toluca,México,2.78,2008,2
Mich: M.A. Morelia,Michoacán,3.50,2008,2
NL: C.A. Guadalupe,Sinaloa,3.43,2008,2
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,3.48,2008,2
Oax: Mod.A. Oaxaca,Distrito Federal,3.15,2008,2
Pue: C.A. Puebla,Puebla,3.00,2008,2
Qro: M.A. Querétaro,Jalisco,3.30,2008,2
SLP: C.A. San Luis Potosí,Guanajuato,2.75,2008,2
SLP: C.A. San Luis Potosí,Sinaloa,2.81,2008,2
Sin: C.A. Culiacán,Sinaloa,3.00,2008,2
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,4.50,2008,2
Tab: C.A.Villahermosa,Yucatán,3.03,2008,2
Ver: Otros C.May. Xalapa,Sinaloa,3.00,2008,2
Yuc: C.A. Mérida,Campeche,3.45,2008,2
Zac: M.A. Zacatecas,Zacatecas,3.25,2008,2
Ags: C.C.Agrop.Aguascalientes,Tamaulipas,3.25,2009,2
BCS: U.Com. La Paz,Sinaloa,5.50,2009,2
"Coah: C.A. La Laguna, Torreón",Sinaloa,4.20,2009,2
Chis: C.A. Tuxtla Gutiérrez,Chiapas,4.00,2009,2
Chih: C.A. Chihuahua,Chihuahua,4.00,2009,2
